rhakhis_wfo,taxonid,family,genus,specificepithet,infraspecificepithet,scientfiicname,scientfiicnameauthorship,taxonrank,taxonomicstatus,acceptednameusageid,parentnameusageid,originalnameusageid,namepublishedin,nomenclaturalstatus,taxonremarks,scientificnameid,references,rhakhis_parent,rhakhis_accepted,rhakhis_pk,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_basionym,subfamily
wfo-0000198938,2398357,Fabaceae,Oxytropis,avisoides,,Oxytropis avisoides,P.C.Li,Species,Unplaced,,2388569,,Acta Phytotax. Sin. 18: 371 (1980),,Tibet (Baxoi),ipni:511311-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:511311-1,,,57972,,,,,
wfo-0000503020,2598356,Fabaceae,Swartzia,mazaganensis,,Swartzia mazaganensis,Ledoux,Species,Unplaced,,2491198,,Rev. Int. Prod. Trop. Matér. Trop. 36: 147 (1961),,Brazil (Amapá),ipni:519949-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:519949-1,,,58005,,,,,
wfo-0000469606,2538877,Fabaceae,Petalostemon,amethystinus,,Petalostemon amethystinus,Schott,Species,Unplaced,,2538892,,Wiener Z. Kunst 4: 1216 (1830),,Brazil,ipni:513105-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:513105-1,,,58020,,,,,
wfo-1200024281,3294685,Fabaceae,Psoralea,parviflora,,Psoralea parviflora,(C.H.Stirt.) C.H.Stirt.,Species,Illegitimate,2388338,,2388338,Bot. J. Linn. Soc. 200: 68 (2022),", nom. illeg.",,ipni:77305006-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77305006-1,,wfo-0000212332,58087,,,,,
wfo-0001055579,2398048,Fabaceae,Oxytropis,grum-grshimailoi,,Oxytropis grum-grshimailoi,Palib.,Species,Unplaced,,2388569,,"Bull. Herb. Boissier, sér. 2, 8: 161 (1908)",,Mongolia,ipni:511506-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:511506-1,,,58280,,,,,
wfo-0000389247,2398385,Fabaceae,Oxytropis,oedistyla,,Oxytropis oedistyla,Ulbr.,Species,Unplaced,,2388569,,Beibl. Bot. Jahrb. Syst. 110: 17 (1913),,Japan (S. Honshu),,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2398385-4,,,58283,,,,,
wfo-0000365087,2351113,Fabaceae,Lathyrus,sinensis,,Lathyrus sinensis,Mart. ex Ser.,Species,Unplaced,,2352057,,"A.P.de Candolle, Prodr. 2: 376 (1825)",", nom. nud.",China,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2351113-4,,,58458,,,,,
wfo-0000174454,2374564,Fabaceae,Mimosa,aemula,,Mimosa aemula,Spreng.,Species,Unplaced,,2374559,,"Syst. Veg., ed. 16. 2: 206 (1825)",,Brazil,ipni:507612-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507612-1,,,58558,,,,,
wfo-0000363770,2348329,Fabaceae,Lupinus,lyman-bensonii,,Lupinus lyman-bensonii,C.P.Sm.,Species,Unplaced,,2348057,,Spec. Lupinorum: 690 (1951),,Idaho,ipni:145484-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145484-2,,,58605,,,,,
wfo-0000377248,2373366,Fabaceae,Mimosa,sarmentosa,,Mimosa sarmentosa,Sessé & Moc.,Species,Unplaced,,2374559,,"Naturaleza (Mexico City), ser. 2, 1(App.): 178 (1890)",", nom. illeg.",Mexico,ipni:161963-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161963-2,,,58655,,,,,
wfo-0001055016,2428119,Fabaceae,Rhynchosia,garcinii,,Rhynchosia garcinii,DC.,Species,Unplaced,,2428918,,Prodr. 2: 388 (1825),,Iran,ipni:517279-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:517279-1,,,58714,,,,,
wfo-0000363751,2348266,Fabaceae,Lupinus,minutissimus,,Lupinus minutissimus,Tamayo,Species,Unplaced,,2348057,,Bol. Técn. Minist. Agric. 5: 132 (1944),", without a Latin descr.",https://plants.jstor.org/stable/viewer/10.5555/al.ap.specimen.ven4824,ipni:145554-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145554-2,,,58770,,,,,
wfo-0000498401,2591187,Fabaceae,Sensitiva,mimosa,,Sensitiva mimosa,Larrañaga,Species,Unplaced,,2591180,,Escritos D. A. Larrañaga 1: 415 (1922),,Uruguay,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2591187-4,,,58889,,,,,
wfo-0000363758,2348290,Fabaceae,Lupinus,muellerianus,,Lupinus muellerianus,C.P.Sm.,Species,Unplaced,,2348057,,Spec. Lupinorum: 75 (1938),,Mexico (Puebla),ipni:145579-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145579-2,,,58899,,,,,
wfo-0001354101,2915663,Fabaceae,Phaseolus,marmoreus,,Phaseolus marmoreus,Pi.Savi,Species,Unplaced,,2537710,,"Index Seminum (PAV, Ticinensis) 1839: 3 (1839)",,,ipni:60458136-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60458136-2,,,58914,,,,,
wfo-0001397516,2471313,Fabaceae,Vicia,vicina,luteiflora,Vicia vicina var. luteiflora,Speg.,Variety,Unplaced,,2450690,,"Anales Mus. Nac. Buenos Aires, ser. 3, 1: 279 (1902)",,Patagonia,ipni:265119-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:265119-2,,,58922,,,,,
wfo-0000418772,2452719,Fabaceae,Vicia,rosani,,Vicia rosani,Ten.,Species,Unplaced,,2452522,,Fl. Napol. 5: 115 (1836),,Italy,ipni:525110-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525110-1,,,59040,,,,,
wfo-0000412162,2440056,Fabaceae,Trifolium,polycephalum,,Trifolium polycephalum,Ser.,Species,Unplaced,,2440723,,"A.P.de Candolle, Prodr. 2: 196 (1825)",,S. Africa,ipni:523564-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523564-1,,,59079,,,,,
wfo-0001053755,2351054,Fabaceae,Lathyrus,volckmannii,,Lathyrus volckmannii,Phil.,Species,Unplaced,,2352057,,Anales Univ. Chile 21: 443 (1862),,Chile,ipni:502092-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:502092-1,,,59109,,,,,
wfo-0000381382,2383170,Fabaceae,Nissolia,scandens,,Nissolia scandens,K.D.Koenig ex Spreng.,Species,Unplaced,,2383202,,"Syst. Veg., ed. 16. 3: 191 (1826)",,India,ipni:509760-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509760-1,,,59307,,,,,
wfo-0000384536,2389718,Fabaceae,Ononis,cheiranthoides,,Ononis cheiranthoides,Lapeyr. ex Steud.,Species,Unplaced,,2389637,,"Nomencl. Bot., ed. 2, 2: 214 (1841)",,Pyrenees,ipni:510257-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510257-1,,,59366,,,,,
wfo-0000384413,2389477,Fabaceae,Ononis,reflexa,,Ononis reflexa,Roem.,Species,Unplaced,,2389637,,Cat. Hort. Bot. Turic.: ? (1802),,Portugal,ipni:510478-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510478-1,,,59403,,,,,
wfo-0000498307,2590864,Fabaceae,Shuteria,cavaleriei,,Shuteria cavaleriei,H.Lév.,Species,Unplaced,,2590859,,Cat. Pl. Yun-Nan: 161 (1916),", nom. nud.",China (Yunnan),ipni:518563-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518563-1,,,59419,,,,,
wfo-0000411909,2439370,Fabaceae,Trifolium,charrierii,,Trifolium × charrierii,H.J.Coste,Species,Unplaced,,2440723,,Bull. Géogr. Bot. 27: 1 (1917),,France,ipni:522996-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:522996-1,,,59523,,,,,
wfo-0001053828,2374694,Fabaceae,Mimosa,campenonii,,Mimosa campenonii,Drake,Species,Unplaced,,2374559,,Bull. Mens. Soc. Linn. Paris 2: 1300 (1897),,Madagascar,ipni:507769-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507769-1,,,59553,,,,,
wfo-0000418770,2452716,Fabaceae,Vicia,rifea,,Vicia rifea,Sennen,Species,Unplaced,,2452522,,Campagn. Bot. 1930-1935: 109 (1936),,Morocco,ipni:525107-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525107-1,,,59794,,,,,
wfo-0000200624,2388313,Fabaceae,Ormosia,kerrii,,Ormosia kerrii,Niyomdham,Species,Unplaced,,2389146,,"Thai Forest Bull., Bot. 13: 8 (1980)",", with two types cited.",Pen. Thailand to Pen. Malaysia,ipni:898325-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:898325-1,,,59895,,,,,
wfo-0000383936,2388178,Fabaceae,Ononis,visciflora,,Ononis visciflora,Ser.,Species,Unplaced,,2389637,,"A.P.de Candolle, Prodr. 2: 168 (1825)",,S. Africa,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2388178-4,,,59901,,,,,
wfo-0000212581,3242603,Fabaceae,Podlechiella,vogelii,vogelii,Podlechiella vogelii subsp. vogelii,,Subspecies,Accepted,3242603,2541014,,Unknown,,"Cape Verde to W. & C. Sahara, Sinai to Arabian Pen.",ipni:77223478-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223478-1,wfo-0001061839,,59931,,,,,
wfo-1200021755,2451564,Fabaceae,Vicia,vulcanica,,Vicia vulcanica,Hayek & Siehe,Species,Unplaced,,2452522,,Ann. K. K. Naturhist. Hofmus. 28: 164 (1914),,Türkiye,ipni:525265-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525265-1,,,60084,,,,,
wfo-0000469422,2538295,Fabaceae,Phaseolus,inaequifolius,,Phaseolus inaequifolius,Mart. ex Colla,Species,Unplaced,,2537710,,Herb. Pedem. 2: 242 (1834),,Brazil,ipni:513870-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:513870-1,,,60278,,,,,
wfo-0001055006,2427985,Fabaceae,Rhynchosia,argentea,,Rhynchosia argentea,Desv.,Species,Unplaced,,2428918,,Ann. Sci. Nat. (Paris) 9: 419 (1826),,Angola?,ipni:517138-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:517138-1,,,60461,,,,,
wfo-0000365206,2351533,Fabaceae,Lathyrus,pentaphyllus,,Lathyrus pentaphyllus,Noronha,Species,Unplaced,,2352057,,Verh. Batav. Genootsch. Kunsten 5(4): 19 (1790),", nom. nud.",Jawa,ipni:501937-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:501937-1,,,60505,,,,,
,2910227,Fabaceae,Phaseolus,vulgaris,gonospermus,Phaseolus vulgaris convar. gonospermus,Alef.,Convariety,Synonym,2538166,,,Landw. Fl.: 12 (1866),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2910227-4,,wfo-0000183282,60541,,,,,
wfo-0001056261,2351098,Fabaceae,Lathyrus,stipularis,,Lathyrus stipularis,Tamamsch.,Species,Unplaced,,2352057,,"Vĕstn. Tiflissk. Bot. Sada, n.s., 3-4: 214 (1926-1927 publ. 1927)",", nom. illeg.",Caucasus,ipni:502026-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:502026-1,,,60911,,,,,
wfo-0000411874,2439283,Fabaceae,Trifolium,magnum,,Trifolium magnum,Gueldenst.,Species,Unplaced,,2440723,,Reis. Russland 1: 426 (1787),,Transcaucasus,ipni:523344-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523344-1,,,60928,,,,,
wfo-0001444110,2935995,Fabaceae,Sclerolobium,roraimae,,Sclerolobium roraimae,R.H.Schomb.,Species,Unplaced,,2591835,,unknown publication,", not validly publ.",Guyana (Mt. Roraima),,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2935995-4,,,60970,,,,,
wfo-1200021842,2535021,Fabaceae,Psoralea,mexicana,,Psoralea mexicana,(L.f.) Druce,Species,Synonym,2388726,,2864330,Rep. Bot. Soc. Exch. Club Brit. Isles 1916: 642 (1917),,,ipni:516179-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516179-1,,wfo-0001061382,61128,,,,,
wfo-0001053102,2367657,Fabaceae,Meibomia,simpliciflora,,Meibomia simpliciflora,Rusby,Species,Unplaced,,2368754,,Phytologia 1: 60 (1934),,http://plants.jstor.org/stable/10.5555/al.ap.specimen.ny00016326,ipni:156099-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:156099-2,,,61215,,,,,
wfo-1000002650,2373413,Fabaceae,Mimosa,quadrangularis,,Mimosa quadrangularis,Vell.,Species,Unplaced,,2374559,,Fl. Flumin. 11: t. 36 (1831),", nom. illeg.",Brazil (Rio de Janeiro),ipni:508576-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508576-1,,,61298,,,,,
wfo-0000418813,2452825,Fabaceae,Vicia,pseudohirsuta,,Vicia pseudohirsuta,Harms & Herter,Species,Unplaced,,2452522,,Revista Sudamer. Bot. 5: 32 (1936 publ. 1937),,Uruguay,ipni:525082-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525082-1,,,61411,,,,,
wfo-0000185736,2659485,Fabaceae,Astragalus,gautieri,,Astragalus gautieri,Batt. & Trab.,Species,Synonym,3242603,,,Bull. Soc. Bot. France 53(Sess. Extraord.): xxvi (1907),,,ipni:477548-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477548-1,,wfo-0000212581,61444,,,,,
wfo-0000363164,2346815,Fabaceae,Lupinus,pinus-contortae,,Lupinus pinus-contortae,C.P.Sm.,Species,Unplaced,,2348057,,Spec. Lupinorum: 565 (1946),,Idaho,ipni:145729-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145729-2,,,61461,,,,,
wfo-0001445462,2934396,Fabaceae,Cytisus,laburnum,purpurascens,Cytisus laburnum var. purpurascens,Loudon,Variety,Synonym,2350825,,,Arbor. Frutic. Brit. 2: 590 (1838),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2934396-4,,wfo-1000002774,61552,,,,,
wfo-0000468188,2535113,Fabaceae,Psoralea,scutellata,,Psoralea scutellata,Lour.,Species,Unplaced,,2535158,,Fl. Cochinch.: 443 (1790),,Vietnam,ipni:516273-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516273-1,,,61779,,,,,
wfo-0001368841,2444825,Fabaceae,Teline,rosmarinifolia,eurifolia,Teline rosmarinifolia subsp. eurifolia,del Arco,Subspecies,Unplaced,,2444824,,Vieraea 12: 198 (1982 publ. 1983),,Canary Is.,ipni:918110-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:918110-1,,,61999,,,,,
wfo-0001367047,2444821,Fabaceae,Teline,pallida,silensis,Teline pallida subsp. silensis,del Arco,Subspecies,Unplaced,,2444819,,Taxon 49: 21 (2000),,Canary Is.,ipni:1013189-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1013189-1,,,62096,,,,,
wfo-0000374328,2368617,Fabaceae,Medicago,amethystina,,Medicago amethystina,C.C.Gmel. ex Steud.,Species,Unplaced,,2368626,,Nomencl. Bot. 1: 513 (1821),,,ipni:506056-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:506056-1,,,62105,,,,,
wfo-1000064709,3320002,Fabaceae,Vicia,linifolia,,Vicia linifolia,Bosc,Species,Unplaced,,2452522,,"Encycl. Méth., Agric. 6: 593 (1816)",,,ipni:77341290-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77341290-1,,,62187,,,,,
wfo-0001354148,3004121,Fabaceae,Trifolium,austriacum,,Trifolium austriacum,Scheele,Species,Unplaced,,2440723,,Flora 26: 438 (1843),,Austria,ipni:60468325-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60468325-2,,,62332,,,,,
wfo-0000412348,2440302,Fabaceae,Tragacantha,prolixa,,Tragacantha prolixa,(Bunge) Kuntze,Species,Synonym,3242603,,2662085,Revis. Gen. Pl. 2: 947 (1891),,,ipni:522418-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:522418-1,,wfo-0000212581,62372,,,,,
wfo-0001054981,2534968,Fabaceae,Psoralea,procumbens,,Psoralea procumbens,Mill.,Species,Unplaced,,2535158,,"Gard. Dict., ed. 8.: n.° 3 (1768)",,India,ipni:516241-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516241-1,,,62565,,,,,
wfo-1200001635,2389739,Fabaceae,Ononis,decumbens,,Ononis decumbens,Sieber ex DC.,Species,Invalid,2388748,,,Prodr. 2: 217 (1825),", not validly publ.",,ipni:510292-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510292-1,,wfo-0000212308,62644,,,,,
wfo-0000362569,2344669,Fabaceae,Lotus,albarracinensis,,Lotus albarracinensis,Sennen,Species,Unplaced,,2344629,,Diagn. Nouv.: 292 (1936),,Spain,ipni:503448-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:503448-1,,,62690,,,,,
wfo-1200000598,2754934,Fabaceae,Cytisus,stenopetalus,microphyllus,Cytisus stenopetalus var. microphyllus,Pit.,Variety,Synonym,2444865,,,"J.-C.M.Pitard & L.Proust, Iles Canaries: 151 (1909)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2754934-4,,wfo-0001369134,62712,,,,,
wfo-0000468252,2535329,Fabaceae,Pterocarpus,roxburghii,,Pterocarpus roxburghii,G.Don,Species,Unplaced,,2535521,,Gen. Hist. 2: 377 (1832),,India,ipni:516563-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516563-1,,,62936,,,,,
wfo-0000418766,2452709,Fabaceae,Vicia,pedunculata,,Vicia pedunculata,Shuttlew. ex Roux,Species,Unplaced,,2452522,,Bull. Soc. Bot. Hort. Provence 3: 124 (1881),", nom. illeg.",France,ipni:525033-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525033-1,,,62974,,,,,
wfo-0000468307,2535592,Fabaceae,Pterocarpus,hypostictus,,Pterocarpus hypostictus,Miq.,Species,Unplaced,,2535521,,"Fl. Ned. Ind., Eerste Bijv.: 296 (1861)",,Sumatera,ipni:516485-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516485-1,,,63087,,,,,
wfo-1200021659,2439532,Fabaceae,Trifolium,flavum,,Trifolium flavum,Larrañaga,Species,Unplaced,,2440723,,Escritos D. A. Larrañaga 2: 232 (1923),", nom. illeg.",Uruguay,ipni:523141-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523141-1,,,63174,,,,,
wfo-0001364646,2444844,Fabaceae,Teline,linifolia,gomerae,Teline linifolia subsp. gomerae,P.E.Gibbs & Dingwall,Subspecies,Synonym,2444812,,,Lagascalia 4: 37 (1974),,,ipni:885843-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:885843-1,,wfo-0001369133,63238,,,,,
wfo-0001397603,2472534,Fabaceae,Zornia,diphylla,pusilla,Zornia diphylla var. pusilla,Chodat & Hassl.,Variety,Unplaced,,2470303,,"Bull. Herb. Boissier, sér. 2, 4: 888 (1904)",,Paraguay,ipni:271289-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:271289-2,,,63286,,,,,
wfo-0000383835,2387913,Fabaceae,Ornithopus,compressus,,Ornithopus × compressus,Pau,Species,Unplaced,,2387919,,Mem. Real Soc. Esp. Hist. Nat. 12: 316 (1924),", nom. illeg.",Morocco,ipni:510844-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510844-1,,,63398,,,,,
wfo-0001360742,2537309,Fabaceae,Pultenaea,calycina,proxena,Pultenaea calycina subsp. proxena,Orthia & Chappill,Subspecies,Accepted,2537309,2537310,,Austral. Syst. Bot. 18: 171 (2005),,Western Australia,ipni:77067077-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77067077-1,wfo-0000188264,,63563,,,,,
wfo-0000172319,2864330,Fabaceae,Indigofera,mexicana,,Indigofera mexicana,L.f.,Species,Synonym,2388726,,,Suppl. Pl.: 335 (1782),,,ipni:278796-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:278796-2,,wfo-0001061382,63654,,,,,
wfo-0000411795,2439064,Fabaceae,Trifolium,judaicum,,Trifolium judaicum,Eig,Species,Unplaced,,2440723,,Repert. Spec. Nov. Regni Veg. Beih. 63(1): 112 (1931),", nom. nud.",E. Medit.,ipni:523263-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523263-1,,,63673,,,,,
wfo-0001055861,2439061,Fabaceae,Trifolium,joachinii,,Trifolium × joachinii,Sennen & Mauricio,Species,Unplaced,,2440723,,Cat. Fl. Rif Orient.: 33 (1933),,Morocco,ipni:523261-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523261-1,,,63845,,,,,
wfo-0001060421,2882729,Fabaceae,Psoralea,mexicana,maleolens,Psoralea mexicana var. maleolens,(J.F.Macbr.) J.F.Macbr.,Variety,Synonym,2388726,,2534997,"Publ. Field Mus. Nat. Hist., Bot. Ser. 13(3): 360 (1943)",,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2882729-4,,wfo-0001061382,63856,,,,,
wfo-0000365097,2351144,Fabaceae,Lathyrus,tanakae,,Lathyrus tanakae,Franch. & Sav.,Species,Unplaced,,2352057,,Enum. Pl. Jap. 1: 105 (1873),,Japan,ipni:502037-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:502037-1,,,63860,,,,,
,2910225,Fabaceae,Phaseolus,vulgaris,carinatus,Phaseolus vulgaris convar. carinatus,Alef.,Convariety,Synonym,2538166,,,Landw. Fl.: 13 (1866),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2910225-4,,wfo-0000183282,64026,,,,,
wfo-1200021695,2441189,Fabaceae,Trigonella,rechingeri,,Trigonella rechingeri,Vassilcz.,Species,Unplaced,,2439377,,Novosti Sist. Vyssh. Rast. 22: 143 (1985),,Afghanistan,ipni:907213-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:907213-1,,,64342,,,,,
wfo-1000002742,2388664,Fabaceae,Orobus,occidentalis,,Orobus occidentalis,Sessé & Moc.,Species,Unplaced,,2388090,,"Naturaleza (Mexico City), ser. 2, 1(App.): 118 (1890)",,Mexico,ipni:176633-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:176633-2,,,64403,,,,,
wfo-1000038822,2539216,Fabaceae,Pithecellobium,floribundum,,Pithecellobium floribundum,Rojas Acosta,Species,Unplaced,,2554635,,Cat. Hist. Nat. Corrientes: 157 (1897),", nom. illeg.",Argentina (Corrientes),ipni:514712-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:514712-1,,,64500,,,,,
wfo-0000418184,2451419,Fabaceae,Vicia,serrata,,Vicia serrata,Larrañaga,Species,Unplaced,,2452522,,Escritos D. A. Larrañaga 2: 231 (1923),", nom. illeg.",Uruguay,ipni:265104-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:265104-2,,,64514,,,,,
wfo-0001285372,2915033,Fabaceae,Stryphnodendron,gracile,,Stryphnodendron gracile,Rizzini & Heringer,Species,Unplaced,,2596914,,Anais Acad. Brasil. Ci. 38: 105 (1966),", two gatherings were cited as types.",Brazil (Minas Gerais:  Serra do Cipó),ipni:77119409-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77119409-1,,,64542,,,,,
wfo-0000468960,2537025,Fabaceae,Pultenaea,lindleyana,,Pultenaea lindleyana,Regel,Species,Unplaced,,2537285,,"Index Seminum (LE, Petropolitanus) 1856: 39 (1856)",,Australia,ipni:516843-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516843-1,,,64688,,,,,
wfo-0000415435,2446733,Fabaceae,Ulex,eriophorus,,Ulex eriophorus,Gand.,Species,Unplaced,,2446624,,Fl. Lyon.: 70 (1875),,France,ipni:524295-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524295-1,,,64707,,,,,
,2910269,Fabaceae,Pisum,sativum,medullare,Pisum sativum convar. medullare,Alef.,Convariety,Synonym,2351525,,,Landw. Fl.: 46 (1866),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2910269-4,,wfo-0000214337,64822,,,,,
wfo-0000205516,2389141,Fabaceae,Ormocarpum,suberosum,,Ormocarpum suberosum,Teijsm. & Binn.,Species,Unplaced,,2388150,,Natuurk. Tijdschr. Ned.-Indië 27: 55 (1864),,Jawa,ipni:510649-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:510649-1,,,65047,,,,,
wfo-0000469578,2538766,Fabaceae,Phaseolus,scaber,,Phaseolus scaber,(Moench) Steud.,Species,Synonym,2537906,,2537906,Nomencl. Bot. 1: 610 (1821),,,ipni:514092-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:514092-1,,wfo-0000469305,65058,,,,,
wfo-0000418830,2452873,Fabaceae,Vicia,leptocarpa,,Vicia leptocarpa,Bianca,Species,Unplaced,,2452522,,"Atti Accad. Gioenia Sci. Nat. Catania, ser. 2, 14: 51 (1858)",,Sicilia,ipni:524877-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524877-1,,,65069,,,,,
wfo-0000503152,2598752,Fabaceae,Swartzia,surinamensis,,Swartzia surinamensis,Klotzsch,Species,Unplaced,,2491198,,"M.R.Schomburgk, Reis. Br.-Guiana 3: 1208 (1849)",", nom. nud.",Surname,ipni:520032-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520032-1,,,65126,,,,,
wfo-1200009358,2367717,Fabaceae,Millettia,lasiantha,,Millettia lasiantha,Hutch. & Dalziel ex G.P.Cooper & Record,Species,Unplaced,,2368155,,Bull. Yale Univ. School Forest. 31: 76 (1931),,http://plants.jstor.org/stable/10.5555/al.ap.specimen.wis00000479mad,ipni:507415-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507415-1,,,65181,,,,,
wfo-0000363720,2348136,Fabaceae,Lupinus,linearifolius,,Lupinus linearifolius,Larrañaga,Species,Unplaced,,2348057,,Escritos D. A. Larrañaga 2: 227 (1923),,Uruguay,ipni:145453-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:145453-2,,,65198,,,,,
wfo-0001052909,2535085,Fabaceae,Psoralea,remotiflora,,Psoralea remotiflora,J.F.Macbr.,Species,Synonym,2388420,,,"Publ. Field Mus. Nat. Hist., Bot. Ser. 4: 113 (1927)",,,ipni:212295-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:212295-2,,wfo-0001061386,65225,,,,,
wfo-1000001858,2344572,Fabaceae,Lotononis,capnitidis,,Lotononis capnitidis,(E.Mey.) Benth. ex Walp.,Species,Synonym,2444879,,2444879,Repert. Bot. Syst. 5: 459 (1846),,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2344572-4,,wfo-0000414803,65235,,,,,
wfo-0000377761,2375480,Fabaceae,Mucuna,parvifolia,,Mucuna parvifolia,Burck,Species,Unplaced,,2373922,,Ann. Jard. Bot. Buitenzorg 11: 188 (1893),,Maluku (Kep. Kai),ipni:509265-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509265-1,,,65252,,,,,
wfo-1200021657,2439500,Fabaceae,Trifolium,erectum,,Trifolium erectum,Delastre,Species,Unplaced,,2440723,,Fl. Vienne: 172 (1842),", nom. illeg.",France,ipni:523114-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523114-1,,,65442,,,,,
